Название;Описание;Артикул;Поставщик;Ссылка;Цена Each;Цена Case
Perchloric Acid 60% for Analysis EMSURE* ACS 1L;PERCHLORIC ACID 60% FOR A (1L);EM1.00518.1001;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00518.1001;$486.00;Цена для Case не найдена
Boric Acid for Analysis EMSURE* ACS, ISO, REAGENT PH EUR 100G;BORIC ACID FOR ANALYSIS (100G);EM1.00165.0100;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00165.0100;$120.00;$8,419.00
Perchloric Acid 70-72% for Analysis EMSURE* ACS, ISO, REAGENT PH EUR 1Pc;PERCHLORIC ACID 70-72% F (1PC);EM1.00519.2514;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00519.2514;$2,629.00;Цена для Case не найдена
Boric Acid for Analysis EMSURE* ACS, ISO, REAGENT PH EUR 500G;BORIC ACID FOR ANALYSIS (500G);EM1.00165.0500;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00165.0500;$201.00;$1,152.00
Perchloric Acid 60% for Analysis EMSURE* ACS 1Pc;PERCHLORIC ACID 60% FOR (1PC);EM1.00518.2514;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00518.2514;$2,366.00;Цена для Case не найдена
Perchloric Acid 60% for Analysis EMSURE* ACS 2. 5L;PERCHLORIC ACID 60% FOR (2.5L);EM1.00518.2501;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00518.2501;$699.00;Цена для Case не найдена
Boric Acid for Analysis EMSURE* ACS, ISO, REAGENT PH EUR 1Kg;BORIC ACID FOR ANALYSIS (1KG);EM1.00165.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00165.1000;$123.00;$729.00
Perchloric Acid 70-72% for Analysis EMSURE* ACS, ISO, REAGENT PH EUR 1Pc;PERCHLORIC ACID 70-72% F (1PC);EM1.00519.1016;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00519.1016;$2,010.00;Цена для Case не найдена
GR ACS Ascorbic Acid;ASCORBIC ACID 100GM;EM-AX1775-3;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM-AX1775-3;$198.00;Цена для Case не найдена
Perchloric Acid 70-72% for Analysis EMSURE* ACS, ISO, REAGENT PH EUR 2. 5L;PERCHLORIC ACID 70-72% (2.5L);EM1.00519.2501;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00519.2501;$1,398.00;Цена для Case не найдена
Perchloric Acid 70-72% for Analysis EMSURE* ACS, ISO, REAGENT PH EUR 2. 5L;PERCHLORIC ACID 70-72% (2.5L);EM1.00519.2510;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00519.2510;$817.00;Цена для Case не найдена
Ascorbic Acid, GR;Ascorbic Acid, GR;EM-AX1775-2;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM-AX1775-2;$365.00;Цена для Case не найдена
Trichloroacetic Acid for Analysis EMSURE* ACS, REAGENT PH EUR 1Kg;TRICHLOROACETIC ACID FOR (1KG);EM1.00807.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00807.1000;$771.00;$4,511.00
Trichloroacetic Acid for Analysis EMSURE* ACS, REAGENT PH EUR 250G;TRICHLOROACETIC ACID FO (250G);EM1.00807.0250;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00807.0250;$513.00;$2,965.00
Formic Acid 98-100% for Analysis EMSURE* ACS, REAGENT PH EUR 25L;FORMIC ACID 98-100% FOR (25L);EM1.00264.9026;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00264.9026;$1,815.00;Цена для Case не найдена
Hydrochloric Acid Fuming 37% for Analysis EMSURE* ACS, ISO, REAGENT PH EUR 2. 5L;HYDROCHLORIC ACID FUMIN (2.5L);EM1.00317.2500;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00317.2500;$302.00;$1,176.00
Hydrochloric Acid Fuming 37% for Analysis EMSURE* ACS, ISO, REAGENT PH EUR 1L;HYDROCHLORIC ACID FUMING (1L);EM1.00317.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00317.1000;$117.00;$682.00
Formic Acid 98-100% for Analysis EMSURE* ACS, REAGENT PH EUR 100Ml;FORMIC ACID 98-100% FO (100ML);EM1.00264.0100;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00264.0100;$151.00;$2,084.00
Trichloroacetic Acid for Analysis EMSURE* ACS, REAGENT PH EUR 100G;TRICHLOROACETIC ACID FO (100G);EM1.00807.0100;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00807.0100;$139.00;$824.00
Formic Acid 98-100% for Analysis EMSURE* ACS, REAGENT PH EUR 25L;FORMIC ACID 98-100% FOR (25L);EM1.00264.9026;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00264.9026;$1,815.00;Цена для Case не найдена
Sodium Acetate, Trihydrate;CAS RN 6131-90-4. Formula Weight: 136.08. Crystals, Guaranteed Reagent, 99.5-100.5%. Meets ACS specifications. Packaged in a fiber drum with plastic bag liner. 12kg.;EM-SX0255-5;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM-SX0255-5;$463.00;Цена для Case не найдена
Trichloroacetic Acid for Analysis EMSURE* ACS, REAGENT PH EUR 100G;TRICHLOROACETIC ACID FO (100G);EM1.00807.0100;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00807.0100;$139.00;$824.00
Hydrochloric Acid Fuming 37% for Analysis EMSURE* ACS, ISO, REAGENT PH EUR 2. 5L;HYDROCHLORIC ACID FUMIN (2.5L);EM1.00317.2500;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00317.2500;$302.00;$1,176.00
Ortho-Phosphoric Acid 85% for Analysis EMSURE* ACS, ISO, REAGENT PH EUR 2. 5L;ORTHO-PHOSPHORIC ACID 8 (2.5L);EM1.00573.2510;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00573.2510;$723.00;$2,891.00
Ortho-Phosphoric Acid 85% for Analysis EMSURE* ACS, ISO, REAGENT PH EUR 25L;ORTHO-PHOSPHORIC ACID 85 (25L);EM1.00573.9025;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00573.9025;$2,506.00;Цена для Case не найдена
Titriplex Ii GR For Analysis (Ethylenedinitrilotetraacetic Acid) 250g;TITRIPLEX II GR 250G FOR ANALYSIS;EM1.08417.0250;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.08417.0250;$203.00;$2,394.00
Titriplex Ii GR For Analysis (Ethylenedinitrilotetraacetic Acid) 100g;TITRIPLEX II GR 100G FOR ANALYSIS;EM1.08417.0100;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.08417.0100;$61.00;$4,238.00
Titriplex Ii Gr For Analysis (Ethylenedinitrilotetraacetic Acid);TITRIPLEX II GR FOR ANALYSIS (;EM1.08417.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.08417.1000;$488.00;$4,329.00
Emsure* Acetic Acid (Glacial) 100% Anhydrous;Emsure* Acetic Acid (Glacial) 100% Anhydrous, Grade: Acs,Iso,Reag. Ph Eur, Cas: 64-19-7, Formula: C2H4O2, Chemical Formula: Ch3Cooh, Size: 1L;EM1.00063.1010;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00063.1010;$114.00;Цена для Case не найдена
Acetic Acid (Glacial) 100% Anhydrous for Analysis EMSURE* ACS, ISO, REAGENT PH EUR 2. 5L;ACETIC ACID (GLACIAL) 1 (2.5L);EM1.00063.2500;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00063.2500;$318.00;$1,209.00
Sulfuric Acid 95-97% for Analysis (Max. 0. 005 PPM Hg) EMSURE* ACS, ISO, REAGENT PH EUR 2. 5L;SULFURIC ACID 95-97% FO (2.5L);EM1.00732.2500;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00732.2500;$307.00;$1,175.00
Acetic Acid (Glacial) 100% Anhydrous for Analysis EMSURE* ACS, ISO, REAGENT PH EUR 1L;ACETIC ACID (GLACIAL) 100 (1L);EM1.00063.1011;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00063.1011;$147.00;$845.00
Perchloric Acid 70% for Analysis (Max. 0. 0000005% Hg) EMSURE* ACS, ISO, REAGENT PH EUR 1Pc;PERCHLORIC ACID 70% FOR (1PC);EM1.00514.1006;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00514.1006;$3,824.00;Цена для Case не найдена
Emsure* Acetic Acid (Glacial) 100% Anhydrous;Emsure* Acetic Acid (Glacial) 100% Anhydrous, Grade: Acs,Iso,Reag. Ph Eur, Cas: 64-19-7, Formula: C2H4O2, Chemical Formula: Ch3Cooh, Size: 500ml;EM1.00063.0510;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00063.0510;$72.00;Цена для Case не найдена
Acetic Acid (Glacial) 100% Anhydrous for Analysis EMSURE* ACS, ISO, REAGENT PH EUR 2. 5L;ACETIC ACID (GLACIAL) 1 (2.5L);EM1.00063.2510;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00063.2510;$298.00;$1,148.00
Acetic Acid (Glacial) 100% Anhydrous for Analysis EMSURE* ACS, ISO, REAGENT PH EUR 1L;ACETIC ACID (GLACIAL) 100 (1L);EM1.00063.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00063.1000;$162.00;$951.00
Citric Acid Monohydrate for Analysis EMSURE* ACS, ISO, REAGENT PH EUR 25Kg;CITRIC ACID MONOHYDRATE (25KG);EM1.00244.9026;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00244.9026;$2,994.00;Цена для Case не найдена
Emsure* Acetic Acid (Glacial) 100% Anhydrous;Emsure* Acetic Acid (Glacial) 100% Anhydrous, Grade: Acs,Iso,Reag. Ph Eur, Cas: 64-19-7, Formula: C2H4O2, Chemical Formula: Ch3Cooh, Size: 500ml;EM1.00063.0510;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00063.0510;$72.00;Цена для Case не найдена
Emsure* Acetic Acid (Glacial) 100% Anhydrous;Emsure* Acetic Acid (Glacial) 100% Anhydrous, Grade: Acs,Iso,Reag. Ph Eur, Cas: 64-19-7, Formula: C2H4O2, Chemical Formula: Ch3Cooh, Size: 1L;EM1.00063.1010;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00063.1010;$114.00;Цена для Case не найдена
Acetic Acid (Glacial) 100% Anhydrous for Analysis EMSURE* ACS, ISO, REAGENT PH EUR 2. 5L;ACETIC ACID (GLACIAL) 1 (2.5L);EM1.00063.2500;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00063.2500;$318.00;$1,209.00
Citric Acid Monohydrate for Analysis EMSURE* ACS, ISO, REAGENT PH EUR 5Kg;CITRIC ACID MONOHYDRATE (5KG);EM1.00244.5000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00244.5000;$1,001.00;$3,825.00
Citric Acid Monohydrate for Analysis EMSURE* ACS, ISO, REAGENT PH EUR 500G;CITRIC ACID MONOHYDRATE (500G);EM1.00244.0500;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00244.0500;$172.00;$996.00
MolyBDatophosphoric Acid Hydrate for Analysis EMSURE* ACS, REAGENT PH EUR 25G;MOLYBDATOPHOSPHORIC ACID (25G);EM1.00532.0025;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00532.0025;$177.00;$7,212.00
Citric Acid Monohydrate for Analysis EMSURE* ACS, ISO, REAGENT PH EUR 1Kg;CITRIC ACID MONOHYDRATE (1KG);EM1.00244.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00244.1000;$287.00;$1,660.00
Toluene-4-Sulfonic Acid Monohydrate for Analysis EMSURE* ACS 500G;TOLUENE-4-SULFONIC ACID (500G);EM1.09613.0500;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09613.0500;$196.00;$2,295.00
MolyBDatophosphoric Acid Hydrate for Analysis EMSURE* ACS, REAGENT PH EUR 100G;MOLYBDATOPHOSPHORIC ACI (100G);EM1.00532.0100;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00532.0100;$428.00;$5,247.00
Toluene-4-Sulfonic Acid Monohydrate for Analysis EMSURE* ACS 100G;TOLUENE-4-SULFONIC ACID (100G);EM1.09613.0100;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09613.0100;$51.00;$3,497.00
L(+)-Tartaric Acid for Analysis EMSURE* ACS, ISO, REAGENT PH EUR 1Kg;L(+)-TARTARIC ACID FOR A (1KG);EM1.00804.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00804.1000;$382.00;$2,229.00
Oxalic Acid Dihydrate for Analysis EMSURE* ACS, ISO, REAGENT PH EUR 500G;OXALIC ACID DIHYDRATE F (500G);EM1.00495.0500;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00495.0500;$278.00;$1,611.00
Oxalic Acid Dihydrate for Analysis EMSURE* ACS, ISO, REAGENT PH EUR 100G;OXALIC ACID DIHYDRATE F (100G);EM1.00495.0100;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00495.0100;$123.00;$8,616.00
Oxalic Acid Dihydrate for Analysis EMSURE* ACS, ISO, REAGENT PH EUR 25Kg;OXALIC ACID DIHYDRATE F (25KG);EM1.00495.9025;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00495.9025;$7,290.00;Цена для Case не найдена
L(+)-Tartaric Acid for Analysis EMSURE* ACS, ISO, REAGENT PH EUR 5Kg;L(+)-TARTARIC ACID FOR A (5KG);EM1.00804.5000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00804.5000;$1,562.00;$6,105.00
Oxalic Acid Dihydrate for Analysis EMSURE* ACS, ISO, REAGENT PH EUR 1Kg;OXALIC ACID DIHYDRATE FO (1KG);EM1.00495.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00495.1000;$360.00;$2,110.00
L(+)-Tartaric Acid for Analysis EMSURE* ACS, ISO, REAGENT PH EUR 250G;L(+)-TARTARIC ACID FOR (250G);EM1.00804.0250;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00804.0250;$184.00;$3,503.00
L(+)-Tartaric Acid for Analysis EMSURE* ACS, ISO, REAGENT PH EUR 50Kg;L(+)-TARTARIC ACID FOR (50KG);EM1.00804.9050;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00804.9050;Inquire for Price;Цена для Case не найдена
SODIUM ACETATE REAG 2500GM;Описание не найдено;EMD-SX0265-3;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EMD-SX0265-3;$681.13;Цена для Case не найдена
Sodium Iodide;Sodium monoiodide. CAS RN 7681-82-5. Formula Weight: 149.94. Powder, Guaranteed Reagent, 99% min. (anhydrous basis). Packaged in a plastic container. Subject to postal/shipping restrictions. 500g.;EM-SX0625-1;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM-SX0625-1;$377.00;$1,353.00
N,N-Dimethylformamide;"DMF; Formyldimethylamine. CAS RN 68-12-2. Formula Weight: 73.10. Guaranteed Reagent, 99.8% min. by GC. Meets ACS specifications. Subject to postal/shipping restrictions. 200L.";EM-DX1730-20;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM-DX1730-20;$9,448.00;Цена для Case не найдена
N,N-Dimethylformamide;"DMF; Formyldimethylamine. CAS RN 68-12-2. Formula Weight: 73.10. Guaranteed Reagent, 99.8% min. by GC. Meets ACS specifications. Subject to postal/shipping restrictions. 20L.";EM-DX1730-3;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM-DX1730-3;$2,391.00;Цена для Case не найдена
Potassium Acetate;Acetic acid, potassium salt. CAS RN 127-08-2. Formula Weight: 98.15. Crystals, Guaranteed Reagent, 99.0% min. Dehydration agent. Meets ACS specifications. Packaged in a fiber drum with a plastic liner. 2kg.;EM-PX1330-30;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM-PX1330-30;$3,213.02;Цена для Case не найдена
POTASSIUM HYDROGEN PHTHAL 12KG;Описание не найдено;EM-PX1476-7;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM-PX1476-7;$2,134.00;Цена для Case не найдена
Acetonitrile;Methyl cyanide. CAS RN 75-05-8. Formula Weight: 41.05. Guaranteed reagent, 99.5% min. by GC. Meets ACS specifications. Subject to postal/shipping restrictions. 4L.;EM-AX0149-1;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM-AX0149-1;$664.00;$2,484.00
N,N-Dimethylformamide;"DMF; Formyldimethylamine. CAS RN 68-12-2. Formula Weight: 73.10. Guaranteed Reagent, 99.8% min. by GC. Meets ACS specifications. Subject to postal/shipping restrictions. 4L.";EM-DX1730-1;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM-DX1730-1;$700.00;$2,300.00
Acetonitrile;Methyl cyanide. CAS RN 75-05-8. Formula Weight: 41.05. Guaranteed reagent, 99.5% min. by GC. Meets ACS specifications. Subject to postal/shipping restrictions. 200L.;EM-AX0149-20;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM-AX0149-20;$5,924.00;Цена для Case не найдена
Acetonitrile;Methyl cyanide. CAS RN 75-05-8. Formula Weight: 41.05. Guaranteed reagent, 99.5% min. by GC. Meets ACS specifications. Subject to postal/shipping restrictions. 500mL.;EM-AX0149-6;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM-AX0149-6;$200.00;$1,000.00
Acetonitrile;Methyl cyanide. CAS RN 75-05-8. Formula Weight: 41.05. Guaranteed reagent, 99.5% min. by GC. Meets ACS specifications. Packaged in a metal can. Subject to postal/shipping restrictions. 20L.;EM-AX0149-3;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM-AX0149-3;$1,236.00;Цена для Case не найдена
N,N-Dimethylformamide;"DMF; Formyldimethylamine. CAS RN 68-12-2. Formula Weight: 73.10. Guaranteed Reagent, 99.8% min. by GC. Meets ACS specifications. Subject to postal/shipping restrictions. 500mL.";EM-DX1730-6;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM-DX1730-6;$160.00;$850.00
Sodium Carbonate;Carbonic acid disodium salt. CAS RN 497-19-8. Formula Weight: 105.99. Anhydrous, powder, Guaranteed Reagent, 99.5% min. Meets ACS specifications. 50kg.;EM-SX0395-20;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM-SX0395-20;$1,892.00;Цена для Case не найдена
Ammonium Sulfate;"Diammonium sulfate; Sulfuric acid, Diammonium salt. CAS RN 7783-20-2. Formula Weight 132.14. Density 1.77kg/L. Crystals, Guaranteed Reagent, 99.0% min. Meets ACS Specifications. Packaged in a plastic bottle. 2.5kg.";EM-AX1385-3;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM-AX1385-3;$240.00;$859.00
Titriplex iii;Suitable for the bioPharmaceutical production EMPROVE* BIO PH EUR,BP,JP,USP,ACS;EM1.37004.9012;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.37004.9012;$4,987.00;Цена для Case не найдена
TITRIPLEX III;TITRIPLEX III (ethylenedinitrilotetraacetic acid disodium salt dihydrate) suitable for the biopharmaceutical production EMPROVE bio Ph Eur, BP, JP, USP, ACS, Cas No.6381-92-6, Molecular formula: C10H14N2O8*2Na*2H2O, Synonyms: Disodium dihydrogen ethylenediaminetetraacetate, Size: 25kg;EM1.37004.9025;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.37004.9025;$5,326.00;Цена для Case не найдена
Ammonium Sulfate;"Diammonium sulfate; Sulfuric acid, Diammonium salt. CAS RN 7783-20-2. Formula Weight 132.14. Density 1.77kg/L. Crystals, Guaranteed Reagent, 99.0% min. Meets ACS Specifications. Packaged in a plastic bottle. 500g.";EM-AX1385-1;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM-AX1385-1;$101.00;$364.00
Sodium Carbonate;Carbonic acid disodium salt. CAS RN 497-19-8. Formula Weight: 105.99. Anhydrous, granular, Guaranteed Reagent, 99.5% min. Meets ACS specifications. Packaged in a plastic container. 2.5kg.;EM-SX0400-3;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM-SX0400-3;$298.00;Цена для Case не найдена
